Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,defValue,License MR
2022-07-18,1,1,Creative Commons Attribution - cc-by -,False,WarSampo,This dataset includes harmonized data of different kinds concerning the Second World War in Finland- separated in different graphs representing events- actors- places- photographs- and other aspects and documentation of the war. To test and demonstrate its usefulness- this data service is in use in the semantic portal [WarSampo](http://sotasampo.fi/en/) explained in more detail in the [project page](http://seco.cs.aalto.fi/projects/sotasampo).,absent,False,0.5,4,0.333,0.002,1555,14322426,warsampo,0.136,0.165,0.175,0.186,0.196,6,7.0,7.0,7.0,7,False,True,[],en; fi; sv; ru,http://ldf.fi/warsa/sparql,https://doi.org/10.5281/zenodo.3431121; https://zenodo.org/record/3431122/files/warsampo.zip,1.0,1.0,-,2699150,-,0.0,1.0,1.0,True,1.0,0.0,8.509868696768378e-05,http://ldf.fi/schema/warsa; http://www.w3.org/1999/02/22-rdf-syntax-ns#; http://www.w3.org/2000/01/rdf-schema#; http://www.w3.org/2002/07/owl#; http://www.cidoc-crm.org/cidoc-crm/; http://www.w3.org/2004/02/skos/core#; http://purl.org/dc/elements/1.1/; http://rdf.muninn-project.org/ontologies/organization#; http://purl.org/dc/terms/; http://purl.org/dc/dcmitype/; http://schema.org/; http://ldf.fi/schema/hipla/; http://www.opengis.net/ont/geosparql#; http://www.w3.org/2003/01/geo/wgs84_pos#,http://seco.cs.aalto.fi; http://www.arkisto.fi; http://urn.fi/URN:NBN:fi:au:cn:29234A; Petri Leskinen; Kasper Apajalahti; Claire Tamper,Not indicated,Not indicated,Web:absent Name:absent Email:absent,False,not indicated,1939-01-01,2019-11-01,insufficient data,997,insufficient data,0.9906542056074766 (out of 107 triples considered),0.00,619,Insufficient data,102,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,25,40.0,46.0,53.0,71,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,http://ldf.fi/schema/warsa; http://rdf.muninn-project.org/ontologies/organization#; http://ldf.fi/schema/hipla/,http://ldf.fi/schema/warsa/Photograph; http://ldf.fi/schema/warsa/photographs/Size; http://ldf.fi/schema/warsa/Person; http://ldf.fi/schema/warsa/Group; http://ldf.fi/schema/warsa/MilitaryUnit; http://ldf.fi/schema/warsa/Event; http://ldf.fi/schema/warsa/MilitaryActivity; http://ldf.fi/schema/warsa/PoliticalActivity; http://ldf.fi/schema/warsa/Battle; http://ldf.fi/schema/warsa/Bombardment; http://ldf.fi/schema/warsa/Promotion; http://ldf.fi/schema/warsa/Death; http://ldf.fi/schema/warsa/Birth; http://ldf.fi/schema/warsa/Wounding; http://ldf.fi/schema/warsa/Disappearing; http://ldf.fi/schema/warsa/Capture; http://ldf.fi/schema/warsa/Formation; http://ldf.fi/schema/warsa/Dissolution; http://ldf.fi/schema/warsa/UnitJoining; http://ldf.fi/schema/warsa/MedalAwarding; http://ldf.fi/schema/warsa/PersonJoining; http://ldf.fi/schema/warsa/UnitNaming; http://ldf.fi/schema/warsa/TroopMovement; http://ldf.fi/schema/warsa/Photography; http://ldf.fi/schema/warsa/Rank; http://ldf.fi/schema/warsa/UnitCategory; http://ldf.fi/schema/warsa/WarDiary; http://ldf.fi/schema/warsa/Medal; http://ldf.fi/schema/warsa/Conflict; http://ldf.fi/schema/warsa/Source; http://ldf.fi/schema/hipla/Place; http://www.yso.fi/onto/suo/valtio; http://www.yso.fi/onto/suo/laani; http://www.yso.fi/onto/suo/kunta; http://ldf.fi/schema/warsa/Village; http://ldf.fi/schema/warsa/Town; http://ldf.fi/schema/warsa/Man-made_feature; http://ldf.fi/schema/warsa/Symbol; http://ldf.fi/schema/warsa/Hypsographic_feature; http://ldf.fi/schema/warsa/Body_of_water; http://ldf.fi/schema/warsa/Cemetery; http://ldf.fi/schema/warsa/Article; http://ldf.fi/schema/warsa/DeathRecord; http://ldf.fi/schema/warsa/PrisonerRecord; http://ldf.fi/schema/warsa/Citizenship; http://ldf.fi/schema/warsa/Gender; http://ldf.fi/schema/warsa/MaritalStatus; http://ldf.fi/schema/warsa/MotherTongue; http://ldf.fi/schema/warsa/casualties/Municipality; http://ldf.fi/schema/warsa/Nationality; http://ldf.fi/schema/warsa/PerishingCategory; http://ldf.fi/schema/warsa/PowCamp; http://ldf.fi/schema/warsa/Video; http://ldf.fi/schema/warsa/PersonDocument; http://ldf.fi/schema/warsa/SotilaanAani; http://ldf.fi/schema/warsa/PowHospital; http://ldf.fi/schema/ammo/Concept; http://ldf.fi/schema/ammo/Occupation; http://ldf.fi/schema/ammo/Degree; http://ldf.fi/schema/ammo/Title; http://ldf.fi/schema/ammo/Military_rank; http://ldf.fi/schema/ammo/Role; http://ldf.fi/schema/hipla/Topology; http://ldf.fi/schema/bioc/Brother; http://ldf.fi/schema/warsa/prisoners/Captivity,2699150,^http://ldf\\\\.fi/warsa/; ^http://ldf\\\\.fi/warsa/casualties/; ^http://ldf\\\\.fi/warsa/actors/; ^http://ldf\\\\.fi/warsa/articles/; ^http://ldf\\\\.fi/warsa/diaries/; ^http://ldf\\\\.fi/warsa/events/; ^http://ldf\\\\.fi/warsa/events/times/; ^http://ldf\\\\.fi/warsa/sources/; ^http://ldf\\\\.fi/warsa/conflicts/; ^http://ldf\\\\.fi/warsa/medals/; ^http://ldf\\\\.fi/warsa/ranks/; ^http://ldf\\\\.fi/warsa/photographs/; ^http://ldf\\\\.fi/warsa/places/karelian_places/; ^http://ldf\\\\.fi/warsa/places/municipalities/; ^http://ldf\\\\.fi/warsa/places/cemeteries/,False,129,True,2019-11-01|0,1.297,44.88,1.0,1.0,impossible to verify,['http://creativecommons.org/licenses/by/4.0/'; 'https://historyofwork.iisg.nl/detail_page_15737.php'; 'http://stat.fi/org/lainsaadanto/copyright.html']
