Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,defValue,License MR
2022-07-18,0,0,License not specified - notspecified -,-,SPQR,SPQR addresses the integration of heterogeneous datasets in the humanities- specifically data relating to classical antiquity- using a linked data approach and based on the recently published Europeana Data Model (EDM). Published data includes:* The Heidelberger Gesamtverzeichnis der griechischen Papyrusurkunden Aegyptens (HGV)- a collection of metadata records for 65-000 Greek papyri from Egypt.* Projet Volterra- a database of Roman legal texts- currently in the low tens of thousands but very much work in progress- stored in a series of themed tables in Microsoft Access.* The Inscriptions of Aphrodisias (InsAph)- a corpus of 2-000 ancient Greek inscriptions from the Roman city of Aphrodisias.RDF dumps and a SPARQL endpoint are available. At this time the project does not use resolvable URIs.,http://spqr.cerch.kcl.ac.uk/,absent,0.75,[],{},nan,-,0,spqr,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://triples.cerch.kcl.ac.uk:51515/sparql,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,-,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:http://spqr.cerch.kcl.ac.uk/ Name:King’s College London; Humboldt-Universität Berlin; University of Edinburgh Email:Absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0,0,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,False,endpoint offline,endpoint offline,insufficient data,0.287,44.73,-,-,endpoint offline,endpoint offline
2022-07-31,0,0,License not specified - notspecified -,-,SPQR,SPQR addresses the integration of heterogeneous datasets in the humanities- specifically data relating to classical antiquity- using a linked data approach and based on the recently published Europeana Data Model (EDM). Published data includes:* The Heidelberger Gesamtverzeichnis der griechischen Papyrusurkunden Aegyptens (HGV)- a collection of metadata records for 65-000 Greek papyri from Egypt.* Projet Volterra- a database of Roman legal texts- currently in the low tens of thousands but very much work in progress- stored in a series of themed tables in Microsoft Access.* The Inscriptions of Aphrodisias (InsAph)- a corpus of 2-000 ancient Greek inscriptions from the Roman city of Aphrodisias.RDF dumps and a SPARQL endpoint are available. At this time the project does not use resolvable URIs.,http://spqr.cerch.kcl.ac.uk/,absent,0.75,[],{},nan,-,0,spqr,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://triples.cerch.kcl.ac.uk:51515/sparql,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,-,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:http://spqr.cerch.kcl.ac.uk/ Name:King’s College London; Humboldt-Universität Berlin; University of Edinburgh Email:Absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0,0,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,False,endpoint offline,endpoint offline,insufficient data,0.287,0.08,-,-,endpoint offline,endpoint offline
2022-08-07,0,0,License not specified - notspecified -,-,SPQR,SPQR addresses the integration of heterogeneous datasets in the humanities- specifically data relating to classical antiquity- using a linked data approach and based on the recently published Europeana Data Model (EDM). Published data includes:* The Heidelberger Gesamtverzeichnis der griechischen Papyrusurkunden Aegyptens (HGV)- a collection of metadata records for 65-000 Greek papyri from Egypt.* Projet Volterra- a database of Roman legal texts- currently in the low tens of thousands but very much work in progress- stored in a series of themed tables in Microsoft Access.* The Inscriptions of Aphrodisias (InsAph)- a corpus of 2-000 ancient Greek inscriptions from the Roman city of Aphrodisias.RDF dumps and a SPARQL endpoint are available. At this time the project does not use resolvable URIs.,http://spqr.cerch.kcl.ac.uk/,absent,0.75,[],{},nan,-,0,spqr,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://triples.cerch.kcl.ac.uk:51515/sparql,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,-,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:http://spqr.cerch.kcl.ac.uk/ Name:King’s College London; Humboldt-Universität Berlin; University of Edinburgh Email:Absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0,0,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,False,endpoint offline,endpoint offline,insufficient data,0.287,0.08,-,-,endpoint offline,endpoint offline
